0	0	5.31
0.1	0.245177821134185	5.27117554876256
0.2	0.480581176243106	5.1552699306487
0.3	0.696825276416813	4.96397805037352
0.4	0.885289151779101	4.70009719693057
0.5	1.03845934235143	4.36748613842794
0.6	1.15022943599215	3.97100869476087
0.7	1.21614351177876	3.51646261326586
0.8	1.23357378351352	3.01049478741793
0.9	1.20182536126678	2.46050405834036
1	1.12216395444557	1.87453302047464
1.1	0.997765411953756	1.26115041355191
1.2	0.833589111118175	0.629325820665319
1.3	0.636180242964869	-0.0117014952483407
1.4	0.413408876107402	-0.652557698494705
1.5	0.174156201946682	-1.28387145558483
1.6	-0.0720395304039766	-1.8964109736081
1.7	-0.315363274011313	-2.48121899808297
1.8	-0.546114479070177	-3.02974379619232
1.9	-0.75509382321241	-3.53396421001647
2	-0.933969959459514	-3.98650695109236
2.1	-1.07561166073561	-4.38075442108335
2.2	-1.17437211938705	-4.71094148188243
2.3	-1.22631406758406	-4.9722397600654
2.4	-1.22936674376431	-5.1608282528979
2.5	-1.18340844736178	-5.27394920341423
2.6	-1.09027139062424	-5.30994842749866
2.7	-0.953668654092844	-5.26829950326041
2.8	-0.779046157798231	-5.14961146897751
2.9	-0.573365549614517	-4.95561991704148
3	-0.344826666327294	-4.68916161413729
3.1	-0.102540632017072	-4.35413301879147
3.2	0.143833373705994	-3.9554333028922
3.3	0.384473196711861	-3.49889271038613
3.4	0.609785286640157	-2.99118730077293
3.5	0.810787161478858	-2.43974132411609
3.6	0.97946551077624	-1.85261865515411
3.7	1.10909566104113	-1.2384048740872
3.8	1.19450966725406	-0.606081718388958
3.9	1.2323023425268	0.0351042584473299
4	1.22096701215792	0.675776900605528
4.1	1.16095557999851	1.3065675588372
4.2	1.05466051247175	1.91825208958242
4.3	0.906319458486443	2.50188574096302
4.4	0.721846307747723	3.04893395319045
4.5	0.508595422636852	3.5513971606752
4.6	0.275068442991113	4.00192777083814
4.7	0.0305753525519888	4.39393760902569
4.8	-0.215136680707281	4.72169425834621
4.9	-0.452271893409805	4.98040488563613
5	-0.671376452948571	5.16628632775652
5.1	-0.863715351959192	5.27662041333808
5.2	-1.02162064549861	5.30979371099644
5.3	-1.13879714781237	5.26532112277402
5.4	-1.21057340152506	5.14385297779809
5.5	-1.23408791390422	4.94716552242326
5.6	-1.20840323554564	4.67813494592268
5.7	-1.13454333352278	4.34069532155389
5.8	-1.01545276905088	3.93978107803321
5.9	-0.855879307123447	3.48125484266686
6	-0.662184638104337	2.97182171129892
6.1	-0.442090757208468	2.41893119871941
6.2	-0.204372112920759	1.83066830332583
6.3	0.041494202575607	1.21563527901533
6.4	0.285706275157809	0.582825843174655
6.5	0.518528140147757	-0.0585063397576479
6.6	0.730677924500186	-0.698982975972436
6.7	0.913697885790317	-1.32923828244468
6.8	1.0602915957144	-1.94005594414114
6.9	1.16461482566097	-2.52250388553583
7	1.22250853766304	-3.06806488564982
7.1	1.23166469211726	-3.56876112661272
7.2	1.19171826203946	-4.01727085445385
7.3	1.1042617855386	-4.40703544617585
7.4	0.972781876347878	-4.73235531745275
7.5	0.802520223537898	-4.98847326848082
7.6	0.600264621914472	-5.17164404920327
7.7	0.374078364059871	-5.27918912664675
7.8	0.132978782302742	-5.30953585349863
7.9	-0.113422243865982	-5.26224046515744
8	-0.355301483096357	-5.13799456896723
8.1	-0.583015973414347	-4.9386150307427
8.2	-0.787487456685605	-4.66701740647616
8.3	-0.960564300119178	-4.32717330773805
8.4	-1.09534647614293	-3.92405232422322
8.5	-1.18646064472856	-3.46354935271782
8.6	-1.23027437150193	-2.95239839516608
8.7	-1.22504094143881	-2.39807408638019
8.8	-1.17096899488076	-1.80868239136816
8.9	-1.07021420970316	-1.19284207062819
9	-0.926793361240925	-0.559558646760131
9.1	-0.746424186131595	0.0819072846015637
9.2	-0.536297434198924	0.722175473825046
9.3	-0.304790195949164	1.35188318603593
9.4	-0.0611319344079932	1.96182211375155
9.5	0.184963464445049	2.54307303130073
9.6	0.423684953656637	3.0871362219584
9.7	0.645515460781117	3.5860557705397
9.8	0.841611303526086	4.03253590390516
9.9	1.00415475945752	4.42004767811266
10	1.12666573392297	4.7429244521145
10.1	1.20426010097623	4.9964447518738
10.2	1.23384441806607	5.17690131316616
10.3	1.21423925182883	5.28165529344383
10.4	1.14622619837472	5.30917486001405
10.5	1.03251672351735	5.25905759025144
10.6	0.87764406518827	5.13203635628259
10.7	0.687782507546142	4.92996860809029
10.8	0.470501231751362	4.65580921175226
10.9	0.23446255659915	4.31356724000464
11	-0.0109234007952874	3.9082473469881
11.1	-0.255873876670805	3.44577658446233
11.2	-0.490623468540164	2.93291772966592
11.3	-0.705813450970713	2.37717039224096
11.4	-0.892864878434203	1.78666134635021
11.5	-1.04432060079258	1.17002569167635
11.6	-1.15414255634158	0.536280581103024
11.7	-1.21795249027669	-0.105306638423438
11.8	-1.23320650189581	-0.745353943656709
11.9	-1.1992964618925	-1.37450182974114
12	-1.11757425655237	-1.98355017561295
12.1	-0.991297892313007	-2.56359277870884
12.2	-0.825501609328516	-3.10614759166172
12.3	-0.626795182201067	-3.60328075651338
12.4	-0.403100409125838	-4.04772262267349
12.5	-0.163335294795662	-4.43297405207781
12.6	0.082941482303693	-4.7534014570295
12.7	0.325911644240578	-5.00431918097162
12.8	0.555888737395258	-5.18205801752458
12.9	0.76370430079834	-5.28401886582483
13	0.941073383736878	-5.30871073755486
13.1	1.08092484059462	-5.25577255988232
13.2	1.17768323511344	-5.1259784554805
13.3	1.22749111544264	-4.92122642241994
13.4	1.22836279857135	-4.64451057946649
13.5	1.180263533244	-4.29987738264702
13.6	1.08511088538316	-3.89236645333432
13.7	0.946698290787505	-3.42793688313057
13.8	0.770543822817369	-2.91338009320401
13.9	0.563670204223148	-2.35622052234911
14	0.334324833350741	-1.76460559602355
14.1	0.0916509863956559	-1.14718658536046
14.2	-0.154676696165608	-0.512992098372099
14.3	-0.394837906961289	0.128703946698514
14.4	-0.619258176389491	0.768517935233285
14.5	-0.818990576507223	1.39709377420061
14.6	-0.986072406813832	2.00523970766492
14.7	-1.11384264199219	2.58406272917078
14.8	-1.19720748596804	3.12509862547019
14.9	-1.23284344548503	3.62043574994407
15	-1.219329827293	4.06283071576184
15.1	-1.15720537670458	4.44581431698072
15.2	-1.04894679951968	4.76378612868536
